# Pathway	16_S4_R1_001_val_1_Abundance	16_S4_R2_001_val_2_Abundance	17_S5_R1_001_val_1_Abundance	17_S5_R2_001_val_2_Abundance	19_S6_R1_001_val_1_Abundance	19_S6_R2_001_val_2_Abundance
PWY-5088: L-glutamate degradation VIII (to propanoate)|unclassified	13.0865	12.2576	22.6674	22.3613	39.5602	40.1222
PWY-5097: L-lysine biosynthesis VI	168.504	163.475	192.968	188.255	266.838	260.94
PWY-5097: L-lysine biosynthesis VI|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.26969	3.22587
PWY-5097: L-lysine biosynthesis VI|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.514017	0.537125	1.94831	1.93431
PWY-5097: L-lysine biosynthesis VI|unclassified	168.472	163.443	191.813	187.084	261.093	254.99
PWY-5100: pyruvate fermentation to acetate and lactate II	90.3134	84.1005	92.6614	90.5076	94.8238	91.6694
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Clostridium.s__Clostridium_tetani	0	0	0.815807	0.814974	0.179122	0
PWY-5100: pyruvate fermentation to acetate and lactate II|unclassified	90.3061	84.0716	91.0436	89.0452	92.7454	89.6321
PWY-5101: L-isoleucine biosynthesis II	46.882	47.2644	47.1171	47.6817	81.9934	80.5152
PWY-5101: L-isoleucine biosynthesis II|unclassified	46.88	47.2635	47.09	47.6593	81.6255	80.1547
PWY-5103: L-isoleucine biosynthesis III	181.499	181.334	189.971	189.995	222.012	220.465
PWY-5103: L-isoleucine biosynthesis III|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.28176	3.21804
PWY-5103: L-isoleucine biosynthesis III|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.598962	0.494386	1.69739	1.64062
PWY-5103: L-isoleucine biosynthesis III|g__Gammaproteobacteria_noname.s__marine_gamma_proteobacterium_HTCC2143	0.0943254	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|unclassified	181.406	181.282	189.251	189.349	216.607	215.028
PWY-5104: L-isoleucine biosynthesis IV	164.951	157.263	161.42	158.423	200.379	197.628
PWY-5104: L-isoleucine biosynthesis IV|unclassified	164.926	157.115	161.101	158.176	198.196	195.47
PWY-5109: 2-methylbutanoate biosynthesis	1.58984	1.72902	2.16501	2.0333	1.32183	1.28997
PWY-5109: 2-methylbutanoate biosynthesis|unclassified	1.58983	1.72901	1.99314	1.89232	0.906044	1.03227
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	78.1676	76.001	86.0501	82.8015	128.769	126.229
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|unclassified	78.1273	75.9719	85.8655	82.6146	127.223	124.871
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	106.409	107.578	129.336	131.72	77.0602	75.6808
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.10102	2.95154
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.6968	0.575975	1.47307	1.45863
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Gammaproteobacteria_noname.s__marine_gamma_proteobacterium_HTCC2143	0.188916	0.197228	0	0	0	0
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|unclassified	106.158	107.319	127.629	130.248	69.8361	69.4951
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	51.6245	53.9886	65.2578	66.4364	23.6596	23.7611
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Colwellia.s__Colwellia_psychrerythraea	0	0	1.05284	0.973328	2.20353	1.82336
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|unclassified	51.5881	53.9477	63.769	64.7693	18.2519	19.3196
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	64.5777	64.6463	56.2648	53.9944	43.6255	37.2394
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	64.5614	64.6367	55.0923	52.6974	40.2564	33.4298
PWY-5173: superpathway of acetyl-CoA biosynthesis	91.7841	87.1319	114.758	118.149	63.1241	63.5189
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	5.24097	4.99815
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.724426	0.820011	1.64111	1.54736
PWY-5173: superpathway of acetyl-CoA biosynthesis|unclassified	91.6801	87.1227	113.684	116.786	54.7435	55.5028
PWY-5177: glutaryl-CoA degradation	43.6375	44.0238	37.7146	36.8587	78.5309	77.1804
PWY-5177: glutaryl-CoA degradation|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.852545	0.80868	1.82208	1.59866
PWY-5177: glutaryl-CoA degradation|unclassified	43.6211	44.0076	36.6301	35.8728	73.3082	71.9184
PWY-5178: toluene degradation IV (aerobic) (via catechol)	0	0.118711	0	0	0	0
PWY-5178: toluene degradation IV (aerobic) (via catechol)|unclassified	0	0.118711	0	0	0	0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)	6.63483	6.30247	11.2199	10.4678	0	33.2246
PWY-5180: toluene degradation I (aerobic) (via o-cresol)|unclassified	6.63428	6.30153	11.2199	10.4678	0	33.2246
PWY-5181: toluene degradation III (aerobic) (via p-cresol)	3.53612	1.38152	2.03462	2.10367	0.788613	0.438824
PWY-5181: toluene degradation III (aerobic) (via p-cresol)|unclassified	3.53612	1.38152	2.03271	2.10264	0.781596	0.436901
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)	6.63483	6.30247	11.2199	10.4678	0	33.2246
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)|unclassified	6.63428	6.30153	11.2199	10.4678	0	33.2246
PWY-5183: superpathway of aerobic toluene degradation	0	0.218225	0	0	0	0
PWY-5183: superpathway of aerobic toluene degradation|unclassified	0	0.218225	0	0	0	0
PWY-5184: toluene degradation VI (anaerobic)	1.65518	0	1.062	1.00968	0	0
PWY-5184: toluene degradation VI (anaerobic)|unclassified	1.65517	0	1.06183	1.00953	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	148.975	143.768	209.829	209.031	179.533	178.569
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.94641	4.07837
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Clostridium.s__Clostridium_tetani	0	0	0.667217	0.54532	0.157308	0.186214
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.494926	0.573898	1.3181	1.28164
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	148.96	143.754	208.575	207.741	172.273	171.606
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	49.1274	48.4093	62.2014	60.9457	70.0136	68.7062
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	2.95041	2.94147
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.490957	0.668754	1.40245	1.33444
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified	49.1274	48.4093	61.3826	59.9419	63.8212	62.392
PWY-5198: factor 420 biosynthesis	0	0	0.831738	1.12726	1.69291	1.85823
PWY-5198: factor 420 biosynthesis|unclassified	0	0	0.831738	1.12726	1.69291	1.85823
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	42.6113	43.2732	40.8716	35.3423	55.0941	50.6962
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|unclassified	42.6113	43.2732	40.8716	35.3423	55.0941	50.6962
PWY-5306: superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	6.33217	7.41081	10.0691	10.02	19.1141	18.3178
PWY-5306: superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)|unclassified	6.3321	7.41065	10.0678	10.0188	19.094	18.2977
PWY-5328: superpathway of L-methionine salvage and degradation	6.82047	7.22428	3.98573	5.32547	4.72662	5.17323
PWY-5328: superpathway of L-methionine salvage and degradation|unclassified	6.82038	7.2242	3.98561	5.32524	4.6065	5.04915
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	83.7584	77.839	58.9974	54.7309	54.0414	48.9599
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.565313	0.593133	1.37576	1.29441
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|unclassified	83.7551	77.8341	56.2513	51.1269	34.873	33.6442
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	76.1273	77.2404	102.998	98.3171	55.1301	56.705
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.600066	0.711571	1.69161	1.58707
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	76.126	77.2376	101.626	96.7263	41.5344	43.7526
PWY-5367: petroselinate biosynthesis	7.17138	11.3958	11.2395	11.8571	5.09504	3.97846
PWY-5367: petroselinate biosynthesis|unclassified	7.17134	11.3957	11.2384	11.8552	5.09457	3.97815
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	21.1139	19.7908	17.0511	16.3059	16.8182	18.6325
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|unclassified	21.1137	19.7906	16.5366	15.7955	15.6695	17.5863
PWY-5392: reductive TCA cycle II	6.70876	6.13431	7.35886	7.1565	7.08453	7.72573
PWY-5392: reductive TCA cycle II|unclassified	6.7087	6.13426	7.28625	7.11645	7.03964	7.72418
PWY-5415: catechol degradation I (meta-cleavage pathway)	3.70065	3.4294	5.0595	3.71271	0	1.70135
PWY-5415: catechol degradation I (meta-cleavage pathway)|unclassified	3.70051	3.42918	5.0595	3.71271	0	1.70135
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0	0	0.417863	0	0	0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|unclassified	0	0	0.417755	0	0	0
PWY-5419: catechol degradation to 2-oxopent-4-enoate II	2.1724	1.83859	2.48176	2.40675	0	1.19769
PWY-5419: catechol degradation to 2-oxopent-4-enoate II|unclassified	2.1724	1.83859	2.48176	2.40675	0	1.15464
PWY-5420: catechol degradation II (meta-cleavage pathway)	3.21131	2.7693	3.86334	3.73235	0	2.05398
PWY-5420: catechol degradation II (meta-cleavage pathway)|unclassified	3.21123	2.76919	3.86334	3.73235	0	1.98157
PWY-5430: meta cleavage pathway of aromatic compounds	0	0.244853	0	0	0	0
PWY-5430: meta cleavage pathway of aromatic compounds|unclassified	0	0.244852	0	0	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0	0	0.417863	0	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|unclassified	0	0	0.417755	0	0	0
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	75.3875	76.6708	100.198	98.0697	90.4691	89.1492
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle|unclassified	75.0825	76.6022	99.9701	97.8183	86.2136	85.2271
PWY-5484: glycolysis II (from fructose 6-phosphate)	168.049	168.79	159.88	159.469	235.693	229.519
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.404112	0.492852	1.37326	1.29103
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	167.998	168.737	158.839	158.494	232.004	225.954
PWY-5505: L-glutamate and L-glutamine biosynthesis	48.0643	46.8955	47.2702	47.6341	46.6584	46.8902
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	48.0635	46.8941	47.2492	47.6119	46.56	46.7886
PWY-5509: adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I	0	0	0	0	1.37933	0
PWY-5509: adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I|unclassified	0	0	0	0	1.37896	0
PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II	1.91991	1.47087	1.80893	2.91614	0	0.312371
PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II|unclassified	1.91989	1.47086	1.80858	2.91543	0	0.312336
PWY-5532: adenosine nucleotides degradation IV	2.798	3.25355	4.91032	4.73911	7.10071	5.8508
PWY-5532: adenosine nucleotides degradation IV|unclassified	2.798	3.25355	4.91032	4.73911	7.09721	5.8508
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	55.7737	56.3639	88.4347	89.0852	31.9522	29.9943
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation|unclassified	55.5754	56.2933	87.8113	88.3134	19.5489	17.8823
PWY-5647: 2-nitrobenzoate degradation I	1.3985	0.631269	0.776028	0.351738	0.386295	0.202365
PWY-5647: 2-nitrobenzoate degradation I|unclassified	1.3985	0.631269	0.776028	0.351738	0.386295	0.202365
PWY-5651: L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	8.15284	8.25114	2.45038	2.7968	0	0
PWY-5651: L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde|unclassified	8.15284	8.25114	2.45038	2.7968	0	0
PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate	1.16486	0.511817	0.64803	0.288458	0.318707	0.165968
PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate|unclassified	1.16486	0.511817	0.64803	0.288458	0.318707	0.165968
PWY-5655: L-tryptophan degradation IX	1.12244	0.748634	0.987364	0.354425	0	0
PWY-5655: L-tryptophan degradation IX|unclassified	1.12244	0.748629	0.987364	0.354425	0	0
PWY-5656: mannosylglycerate biosynthesis I	3.68723	2.76817	1.95661	1.09994	2.47473	2.54291
PWY-5656: mannosylglycerate biosynthesis I|unclassified	3.68701	2.7681	1.95659	1.09992	2.25314	2.5428
PWY-5659: GDP-mannose biosynthesis	74.5944	81.8317	69.33	68.7898	62.1609	61.4585
PWY-5659: GDP-mannose biosynthesis|g__Clostridium.s__Clostridium_tetani	0	0	0.0794987	0	0	0.118043
PWY-5659: GDP-mannose biosynthesis|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.0940324	0.177319	0.496876	0.136059
PWY-5659: GDP-mannose biosynthesis|g__Gammaproteobacteria_noname.s__marine_gamma_proteobacterium_HTCC2143	0.216987	0.115708	0	0	0	0
PWY-5659: GDP-mannose biosynthesis|unclassified	74.3795	81.7097	68.9436	68.3945	61.4369	60.5361
PWY-5667: CDP-diacylglycerol biosynthesis I	106.825	109.598	122.024	119.76	145.128	146.826
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	1.94176	2.08576
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Clostridium.s__Clostridium_tetani	0	0	0.191227	0.30789	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.625444	0.575522	1.30904	1.09371
PWY-5667: CDP-diacylglycerol biosynthesis I|unclassified	106.825	109.598	120.934	118.854	142.355	143.951
PWY-5675: nitrate reduction V (assimilatory)	31.7209	32.1499	20.0055	21.1731	38.1381	41.4398
PWY-5675: nitrate reduction V (assimilatory)|unclassified	31.7202	32.1492	20.0046	21.1714	35.6458	37.1401
PWY-5676: acetyl-CoA fermentation to butanoate II	52.0336	49.7036	50.4751	52.5708	79.5327	80.2071
PWY-5676: acetyl-CoA fermentation to butanoate II|unclassified	52.0312	49.7013	50.2907	52.3808	78.7973	79.4474
PWY-5677: succinate fermentation to butanoate	4.99835	4.67707	2.45736	2.6159	3.33689	3.33241
PWY-5677: succinate fermentation to butanoate|unclassified	4.99835	4.67707	2.45728	2.61582	3.33558	3.33115
PWY-5686: UMP biosynthesis	197.197	196.283	196.639	197.832	254.379	246.415
PWY-5686: UMP biosynthesis|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.67601	3.69445
PWY-5686: UMP biosynthesis|g__Clostridium.s__Clostridium_tetani	0	0	0.128322	0.141432	0.141368	0
PWY-5686: UMP biosynthesis|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.328955	0.421432	1.15506	1.09301
PWY-5686: UMP biosynthesis|unclassified	197.018	196.133	195.888	196.799	249.031	241.076
PWY-5690: TCA cycle II (plants and fungi)	108.648	110.207	134.637	131.259	80.727	78.6875
PWY-5690: TCA cycle II (plants and fungi)|unclassified	106.334	109.736	134.498	131.157	79.8303	77.8234
PWY-5692: allantoin degradation to glyoxylate II	0	0	0.0983495	0	0	0
PWY-5692: allantoin degradation to glyoxylate II|unclassified	0	0	0.0983272	0	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	157.771	155.166	171.972	170.647	269.974	265.234
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Clostridium.s__Clostridium_tetani	0	0	0.508249	0	0	0.323527
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.495043	0.745993	1.79916	1.82108
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|unclassified	157.771	155.166	170.285	168.767	264.795	260.27
PWY-5705: allantoin degradation to glyoxylate III	0	0	0.324621	0.23986	0	0
PWY-5705: allantoin degradation to glyoxylate III|unclassified	0	0	0.324327	0.239717	0	0
PWY-5723: Rubisco shunt	83.9785	86.0924	65.0982	65.9458	55.8747	48.9068
PWY-5723: Rubisco shunt|unclassified	83.9584	86.0708	64.9889	65.8647	55.5389	48.7743
PWY-5724: superpathway of atrazine degradation	0	0	2.32032	2.41198	2.40789	3.19208
PWY-5724: superpathway of atrazine degradation|unclassified	0	0	2.32032	2.41198	2.40789	3.19208
PWY-5741: ethylmalonyl-CoA pathway	7.39411	6.78684	6.97961	6.06722	3.00922	2.7733
PWY-5741: ethylmalonyl-CoA pathway|unclassified	7.39406	6.78681	6.58453	5.87293	2.91968	2.71223
PWY-5743: 3-hydroxypropanoate cycle	1.23421	1.06859	0.86086	0.942665	1.08652	1.1321
PWY-5743: 3-hydroxypropanoate cycle|unclassified	1.23421	1.06859	0.860766	0.942152	1.07881	1.12452
PWY-5744: glyoxylate assimilation	0	0	0.545948	0.392437	0	0
PWY-5744: glyoxylate assimilation|unclassified	0	0	0.54591	0.392348	0	0
PWY-5747: 2-methylcitrate cycle II	6.47196	7.38214	3.94899	3.31576	1.99145	2.46096
PWY-5747: 2-methylcitrate cycle II|unclassified	6.47196	7.38214	3.88967	3.27168	1.91239	2.33722
PWY-5754: 4-hydroxybenzoate biosynthesis I (eukaryotes)	1.38457	1.50631	0.746882	0.710366	0.610455	0.609708
PWY-5754: 4-hydroxybenzoate biosynthesis I (eukaryotes)|unclassified	1.38457	1.50631	0.746882	0.710366	0.610341	0.609708
PWY-5789: 3-hydroxypropanoate/4-hydroxybutanate cycle	0	0	0.798541	0.556869	0	0.74388
PWY-5789: 3-hydroxypropanoate/4-hydroxybutanate cycle|unclassified	0	0	0.798469	0.556733	0	0.741391
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	6.79369	4.5451	26.9535	26.0514	3.29924	0
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)|unclassified	6.79369	4.5451	26.9535	26.0514	2.92342	0
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	6.79369	4.5451	26.9535	26.0514	3.29924	0
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I|unclassified	6.79369	4.5451	26.9535	26.0514	2.92342	0
PWY-5838: superpathway of menaquinol-8 biosynthesis I	17.1129	12.3117	37.4909	36.3111	10.0338	0
PWY-5838: superpathway of menaquinol-8 biosynthesis I|unclassified	17.1119	12.3111	37.4702	36.2931	8.99098	0
PWY-5840: superpathway of menaquinol-7 biosynthesis	17.9385	12.7013	55.7704	54.199	10.5974	0
PWY-5840: superpathway of menaquinol-7 biosynthesis|unclassified	17.9375	12.7006	55.7245	54.1588	9.44094	0
PWY-5845: superpathway of menaquinol-9 biosynthesis	6.52953	5.384	5.43248	4.13279	3.37029	0
PWY-5845: superpathway of menaquinol-9 biosynthesis|unclassified	6.52938	5.38389	5.43205	4.13256	3.24391	0
PWY-5850: superpathway of menaquinol-6 biosynthesis I	2.25406	0	3.24093	2.3451	0	0
PWY-5850: superpathway of menaquinol-6 biosynthesis I|unclassified	2.25404	0	3.24077	2.34502	0	0
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	14.7254	14.6888	8.7328	8.48079	7.20984	7.34028
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.299702	0.421947	1.19083	1.26299
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)|unclassified	14.6638	14.6217	8.07786	7.70723	6.15058	5.93752
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	14.7254	14.6888	8.7328	8.48079	7.20984	7.34028
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.299702	0.421947	1.19083	1.26299
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)|unclassified	14.6638	14.6217	8.07786	7.70723	6.15058	5.93752
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	14.7254	14.6888	8.7328	8.48079	7.20984	7.34028
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.299702	0.421947	1.19083	1.26299
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)|unclassified	14.6638	14.6217	8.07786	7.70723	6.15058	5.93752
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	1.5105	0	2.17646	1.57179	0	0
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I|unclassified	1.5105	0	2.17646	1.57179	0	0
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	11.8738	8.46506	27.2923	26.388	6.84079	0
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis|unclassified	11.8738	8.46506	27.2923	26.388	6.11979	0
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	4.41908	3.63768	3.66639	2.78136	2.26371	0
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis|unclassified	4.41908	3.63768	3.66639	2.78136	2.17877	0
PWY-5863: superpathway of phylloquinol biosynthesis	7.49962	5.06639	26.9342	26.0994	3.73274	0
PWY-5863: superpathway of phylloquinol biosynthesis|unclassified	7.49962	5.06639	26.9342	26.0994	3.31132	0
PWY-5870: ubiquinol-8 biosynthesis (eukaryotic)	0	4.36748	0	3.77373	0	4.37189
PWY-5870: ubiquinol-8 biosynthesis (eukaryotic)|unclassified	0	4.36653	0	3.48283	0	3.66348
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic)	0	4.32543	0	4.01446	0	9.89323
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic)|unclassified	0	4.32427	0	4.01007	0	9.4525
PWY-5872: ubiquinol-10 biosynthesis (eukaryotic)	0	1.41114	0	0.26058	0	0.19418
PWY-5872: ubiquinol-10 biosynthesis (eukaryotic)|unclassified	0	1.41104	0	0.260565	0	0.194038
PWY-5873: ubiquinol-7 biosynthesis (eukaryotic)	0	4.32543	0	4.01446	0	9.89323
PWY-5873: ubiquinol-7 biosynthesis (eukaryotic)|unclassified	0	4.32427	0	4.01007	0	9.4525
PWY-5897: superpathway of menaquinol-11 biosynthesis	16.4322	11.5195	52.8646	51.2548	9.36549	0
PWY-5897: superpathway of menaquinol-11 biosynthesis|unclassified	16.4313	11.519	52.8234	51.2189	8.33627	0
PWY-5898: superpathway of menaquinol-12 biosynthesis	16.4322	11.5195	52.8646	51.2548	9.36549	0
PWY-5898: superpathway of menaquinol-12 biosynthesis|unclassified	16.4313	11.519	52.8234	51.2189	8.33627	0
PWY-5899: superpathway of menaquinol-13 biosynthesis	16.4322	11.5195	52.8646	51.2548	9.36549	0
PWY-5899: superpathway of menaquinol-13 biosynthesis|unclassified	16.4313	11.519	52.8234	51.2189	8.33627	0
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	13.3689	13.1715	13.2971	12.9625	18.8489	18.2808
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)|unclassified	13.3676	13.1708	13.2963	12.9616	18.8285	18.2641
PWY-5913: TCA cycle VI (obligate autotrophs)	78.0004	74.6922	36.6068	37.0606	35.4298	37.1897
PWY-5913: TCA cycle VI (obligate autotrophs)|unclassified	78.0004	74.6831	36.5926	37.0461	35.4084	37.1681
PWY-5918: superpathay of heme biosynthesis from glutamate	71.438	70.87	95.9221	93.4982	52.0535	50.607
PWY-5918: superpathay of heme biosynthesis from glutamate|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.45664	3.57131
PWY-5918: superpathay of heme biosynthesis from glutamate|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.415415	0.50795	1.3654	1.19957
PWY-5918: superpathay of heme biosynthesis from glutamate|unclassified	71.3772	70.8261	95.009	92.434	39.7941	38.8464
PWY-5920: superpathway of heme biosynthesis from glycine	50.8688	49.1458	59.4327	58.2025	25.8511	24.7323
PWY-5920: superpathway of heme biosynthesis from glycine|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	2.82319	3.07641
PWY-5920: superpathway of heme biosynthesis from glycine|unclassified	50.8316	49.1207	58.5283	56.7731	18.6555	17.6555
PWY-5941: glycogen degradation II (eukaryotic)	23.2448	25.1634	17.5219	14.6678	12.135	8.71804
PWY-5941: glycogen degradation II (eukaryotic)|unclassified	23.2448	25.1634	17.5194	14.666	12.1176	8.70864
PWY-5971: palmitate biosynthesis II (bacteria and plants)	127.619	138.127	143.779	143.052	123.3	116.259
PWY-5971: palmitate biosynthesis II (bacteria and plants)|unclassified	127.551	138.034	143.191	142.413	121.047	114.027
PWY-5973: cis-vaccenate biosynthesis	133.808	136.776	160.069	159.438	174.776	176.007
PWY-5973: cis-vaccenate biosynthesis|unclassified	133.751	136.722	159.306	158.521	170.134	170.692
PWY-5989: stearate biosynthesis II (bacteria and plants)	139.838	141.314	159.597	156.379	139.553	140.773
PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.479621	0.467269	1.13616	1.16111
PWY-5989: stearate biosynthesis II (bacteria and plants)|unclassified	139.756	141.203	158.971	155.729	136.244	137.056
PWY-6060: malonate degradation II (biotin-dependent)	0	0.644471	6.89302	6.83619	0	0
PWY-6060: malonate degradation II (biotin-dependent)|unclassified	0	0.644471	6.89302	6.83619	0	0
PWY-6071: superpathway of phenylethylamine degradation	0	0.79923	0.595832	0.642464	0	0.262293
PWY-6071: superpathway of phenylethylamine degradation|unclassified	0	0.799227	0.595705	0.642387	0	0.261777
PWY-6098: diploterol and cycloartenol biosynthesis	0.738415	0.788909	0.733604	0.772927	0.280416	0.311508
PWY-6098: diploterol and cycloartenol biosynthesis|unclassified	0.738415	0.788909	0.733604	0.772927	0.280416	0.311508
PWY-6113: superpathway of mycolate biosynthesis	70.5824	90.4786	91.983	93.6279	57.6066	48.5537
PWY-6113: superpathway of mycolate biosynthesis|unclassified	70.5629	90.4402	91.7617	93.3793	57.141	48.1872
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	192.032	189.392	226.505	222.716	291.566	286.2
